ap_index_nT,f10.7_index,Timestamp
17.982857,197.46603,2000-08-06 06:50:10
18.21712,197.2127,2000-08-06 06:50:10
18.010265,197.1815,2000-08-06 06:51:10
17.933245,197.35669,2000-08-06 06:51:10
17.803963,197.42194,2000-08-06 06:51:10
17.762154,198.21442,2000-08-06 07:00:10
17.987972,197.53825,2000-08-06 07:00:10
17.499714,196.94574,2000-08-06 07:00:10
18.01858,197.4188,2000-08-06 07:00:10
17.974796,197.77025,2000-08-06 07:00:10
18.224236,197.08388,2000-08-06 07:01:10
17.925987,197.61542,2000-08-06 07:01:10
18.100622,197.38266,2000-08-06 07:01:10
18.073532,197.24438,2000-08-06 07:10:10
18.172089,197.06822,2000-08-06 07:10:10
18.505638,197.46217,2000-08-06 07:10:10
17.86774,197.1284,2000-08-06 07:10:10
18.461613,197.98055,2000-08-06 07:10:10
18.438427,198.177,2000-08-06 07:11:10
18.141449,197.85413,2000-08-06 07:11:10
18.22892,197.22531,2000-08-06 07:11:10
17.86887,197.80046,2000-08-06 07:20:10
18.016039,197.85513,2000-08-06 07:20:10
18.197186,197.46092,2000-08-06 07:20:10
18.314716,197.60313,2000-08-06 07:20:10
18.007645,197.5239,2000-08-06 07:20:10
18.024641,197.53062,2000-08-06 07:21:10
18.015564,197.57579,2000-08-06 07:21:10
17.919891,197.48218,2000-08-06 07:21:10
18.129581,197.71887,2000-08-06 07:30:10
17.87048,197.38814,2000-08-06 07:30:10
17.57712,197.40996,2000-08-06 07:30:10
17.518173,197.746,2000-08-06 07:30:10
17.545378,197.87314,2000-08-06 07:30:10
17.531185,198.05542,2000-08-06 07:31:10
18.059177,198.11507,2000-08-06 07:31:10
17.642157,198.27121,2000-08-06 07:31:10
17.429668,197.26152,2000-08-06 07:40:10
17.543804,197.7908,2000-08-06 07:40:10
17.508917,197.37308,2000-08-06 07:40:10
17.5792,197.61443,2000-08-06 07:40:10
17.930489,197.49817,2000-08-06 07:40:10
17.722218,197.63287,2000-08-06 07:41:10
18.083668,197.86377,2000-08-06 07:41:10
17.851154,197.77248,2000-08-06 07:41:10
18.026545,197.92236,2000-08-06 07:50:10
18.053848,197.84686,2000-08-06 07:50:10
17.805117,197.4956,2000-08-06 07:50:10
17.660957,197.9256,2000-08-06 07:50:10
17.99859,197.58601,2000-08-06 07:50:10
18.001919,197.66127,2000-08-06 07:51:10
17.81307,197.57451,2000-08-06 07:51:10
17.500204,198.05661,2000-08-06 07:51:10
17.685713,197.78894,2000-08-06 08:00:10
17.558926,198.06946,2000-08-06 08:00:10
17.371342,197.23114,2000-08-06 08:00:10
17.386324,197.34692,2000-08-06 08:00:10
17.210443,197.61856,2000-08-06 08:00:10
17.179417,197.6643,2000-08-06 08:01:10
17.300602,197.54214,2000-08-06 08:01:10
16.992281,197.41382,2000-08-06 08:01:10
17.120153,197.5488,2000-08-06 08:10:10
17.363913,197.76312,2000-08-06 08:10:10
16.778494,197.73074,2000-08-06 08:10:10
17.160316,198.0346,2000-08-06 08:10:10
17.047747,197.66875,2000-08-06 08:10:10
16.957937,197.9689,2000-08-06 08:11:10
16.855335,197.60744,2000-08-06 08:11:10
16.698122,198.1386,2000-08-06 08:11:10
16.76812,197.54742,2000-08-06 08:20:10
16.789583,197.48138,2000-08-06 08:20:10
16.696514,197.84305,2000-08-06 08:20:10
16.675764,198.0068,2000-08-06 08:20:10
17.135324,197.78188,2000-08-06 08:20:10
16.721025,198.11717,2000-08-06 08:21:10
16.548456,197.81853,2000-08-06 08:21:10
16.318863,197.97943,2000-08-06 08:21:10
16.658205,197.716,2000-08-06 08:30:10
16.619436,197.91068,2000-08-06 08:30:10
16.74606,197.78305,2000-08-06 08:30:10
16.434742,197.83612,2000-08-06 08:30:10
16.72426,197.582,2000-08-06 08:30:10
16.77424,197.28728,2000-08-06 08:31:10
16.639103,197.77487,2000-08-06 08:31:10
16.454397,198.17929,2000-08-06 08:31:10
16.658047,198.17963,2000-08-06 08:40:10
16.794506,197.69865,2000-08-06 08:40:10
16.41153,197.7341,2000-08-06 08:40:10
16.43466,197.63263,2000-08-06 08:40:10
16.30229,197.48074,2000-08-06 08:40:10
16.371296,198.0737,2000-08-06 08:41:10
16.63034,197.63104,2000-08-06 08:41:10
16.354767,197.42892,2000-08-06 08:41:10
16.44496,197.67776,2000-08-06 08:50:10
16.64111,197.85112,2000-08-06 08:50:10
16.706905,197.56915,2000-08-06 08:50:10
16.012077,197.35168,2000-08-06 08:50:10
15.92786,197.84146,2000-08-06 08:50:10
16.323349,198.27881,2000-08-06 08:51:10
16.520622,197.88266,2000-08-06 08:51:10
16.631208,198.35883,2000-08-06 08:51:10
16.439651,198.3353,2000-08-06 09:00:10
16.062286,198.09946,2000-08-06 09:00:10
16.110176,197.839,2000-08-06 09:00:10
15.960773,197.85577,2000-08-06 09:00:10
15.9961605,197.59601,2000-08-06 09:00:10
16.302794,197.8909,2000-08-06 09:01:10
15.987137,197.9743,2000-08-06 09:01:10
15.90312,198.18196,2000-08-06 09:01:10
15.858019,198.01184,2000-08-06 09:10:10
16.130785,197.76831,2000-08-06 09:10:10
16.11547,197.69772,2000-08-06 09:10:10
15.6982975,197.23305,2000-08-06 09:10:10
15.788614,197.3833,2000-08-06 09:10:10
16.308846,197.76411,2000-08-06 09:11:10
15.787444,198.39163,2000-08-06 09:11:10
15.8307295,198.03345,2000-08-06 09:11:10
15.812651,197.65787,2000-08-06 09:20:10
15.553848,197.197,2000-08-06 09:20:10
15.795437,197.53209,2000-08-06 09:20:10
15.598387,197.59036,2000-08-06 09:20:10
15.751028,197.74026,2000-08-06 09:20:10
15.669299,198.18202,2000-08-06 09:21:10
15.390944,197.96861,2000-08-06 09:21:10
15.43967,197.77673,2000-08-06 09:21:10
15.302927,198.06033,2000-08-06 09:30:10
15.217268,198.36015,2000-08-06 09:30:10
15.455791,197.09047,2000-08-06 09:30:10
15.250753,197.79636,2000-08-06 09:30:10
15.158246,197.35593,2000-08-06 09:30:10
15.162918,198.24318,2000-08-06 09:31:10
15.162377,198.07034,2000-08-06 09:31:10
15.301039,198.00644,2000-08-06 09:31:10
14.988714,198.143,2000-08-06 09:40:10
15.142374,197.76605,2000-08-06 09:40:10
15.15448,197.71553,2000-08-06 09:40:10
15.193418,197.63354,2000-08-06 09:40:10
14.823613,197.6688,2000-08-06 09:40:10
14.899362,197.26965,2000-08-06 09:41:10
15.299171,198.04405,2000-08-06 09:41:10
15.368756,197.93007,2000-08-06 09:41:10
15.233149,198.18668,2000-08-06 09:50:10
15.316644,197.64584,2000-08-06 09:50:10
15.21427,197.11629,2000-08-06 09:50:10
15.063941,197.35236,2000-08-06 09:50:10
15.166645,198.09253,2000-08-06 09:50:10
14.910473,197.95871,2000-08-06 09:51:10
15.18664,198.10562,2000-08-06 09:51:10
14.890936,197.69073,2000-08-06 09:51:10
15.13163,198.16345,2000-08-06 10:00:10
15.108505,197.91664,2000-08-06 10:00:10
15.212236,197.5636,2000-08-06 10:00:10
15.341156,197.77238,2000-08-06 10:00:10
15.160462,197.74435,2000-08-06 10:00:10
15.088229,197.53224,2000-08-06 10:01:10
15.166534,197.8208,2000-08-06 10:01:10
15.118652,198.0626,2000-08-06 10:01:10
14.9918785,198.10522,2000-08-06 10:10:10
15.118084,198.25085,2000-08-06 10:10:10
14.728701,197.42894,2000-08-06 10:10:10
15.084757,197.5247,2000-08-06 10:10:10
14.805822,197.4587,2000-08-06 10:10:10
14.971179,197.82327,2000-08-06 10:11:10
14.945873,197.7681,2000-08-06 10:11:10
14.720606,197.94287,2000-08-06 10:11:10
14.694244,197.95755,2000-08-06 10:20:10
14.831881,197.26953,2000-08-06 10:20:10
14.866156,198.05617,2000-08-06 10:20:10
14.794393,197.933,2000-08-06 10:20:10
14.384362,197.60858,2000-08-06 10:20:10
15.022289,197.87741,2000-08-06 10:21:10
15.23314,197.73871,2000-08-06 10:21:10
15.172066,197.75243,2000-08-06 10:21:10
15.09922,198.10973,2000-08-06 10:30:10
15.082179,197.56377,2000-08-06 10:30:10
14.985474,197.69263,2000-08-06 10:30:10
14.685543,197.18925,2000-08-06 10:30:10
14.969221,197.93973,2000-08-06 10:30:10
14.6613865,198.12048,2000-08-06 10:31:10
15.31797,197.87021,2000-08-06 10:31:10
14.995392,197.0946,2000-08-06 10:31:10
15.084743,198.17249,2000-08-06 10:40:10
15.171527,198.27133,2000-08-06 10:40:10
15.196398,198.09297,2000-08-06 10:40:10
15.278925,197.89188,2000-08-06 10:40:10
15.103751,198.02512,2000-08-06 10:40:10
15.1858,197.80394,2000-08-06 10:41:10
14.871979,197.82428,2000-08-06 10:41:10
15.172535,197.24828,2000-08-06 10:41:10
15.265638,197.75731,2000-08-06 10:50:10
15.467979,197.81644,2000-08-06 10:50:10
15.13749,197.91476,2000-08-06 10:50:10
14.902063,198.10098,2000-08-06 10:50:10
14.938125,198.1298,2000-08-06 10:50:10
14.799088,197.54054,2000-08-06 10:51:10
14.865595,198.00638,2000-08-06 10:51:10
14.778581,197.69751,2000-08-06 10:51:10
14.56559,198.21426,2000-08-06 11:00:10
14.5578,198.23099,2000-08-06 11:00:10
14.57515,197.27245,2000-08-06 11:00:10
14.572369,198.28305,2000-08-06 11:00:10
14.53138,197.65823,2000-08-06 11:00:10
14.471983,197.40807,2000-08-06 11:01:10
14.510616,197.6566,2000-08-06 11:01:10
14.491392,198.26045,2000-08-06 11:01:10
14.407901,198.22704,2000-08-06 11:10:10
14.439909,198.48398,2000-08-06 11:10:10
14.499002,198.04242,2000-08-06 11:10:10
14.2958765,198.23386,2000-08-06 11:10:10
14.427985,197.14967,2000-08-06 11:10:10
14.518621,198.03952,2000-08-06 11:11:10
14.262005,197.99493,2000-08-06 11:11:10
14.523647,197.78522,2000-08-06 11:11:10
14.445684,197.58185,2000-08-06 11:20:10
14.473612,197.73283,2000-08-06 11:20:10
14.413122,198.26465,2000-08-06 11:20:10
14.792658,197.72017,2000-08-06 11:20:10
14.496243,197.79681,2000-08-06 11:20:10
14.5773325,198.17368,2000-08-06 11:21:10
14.6452265,197.77216,2000-08-06 11:21:10
14.481518,197.91602,2000-08-06 11:21:10
14.289881,197.92496,2000-08-06 11:30:10
14.532853,197.87535,2000-08-06 11:30:10
14.159107,197.75812,2000-08-06 11:30:10
14.47068,198.23766,2000-08-06 11:30:10
14.46034,197.84933,2000-08-06 11:30:10
14.814079,197.88783,2000-08-06 11:31:10
14.260776,197.97893,2000-08-06 11:31:10
14.445186,197.63168,2000-08-06 11:31:10
14.6572895,197.6001,2000-08-06 11:40:10
14.544174,198.1429,2000-08-06 11:40:10
14.5138035,198.58192,2000-08-06 11:40:10
14.425875,197.8233,2000-08-06 11:40:10
14.434755,197.92023,2000-08-06 11:40:10
14.736183,197.9139,2000-08-06 11:41:10
14.456102,198.52267,2000-08-06 11:41:10
14.404989,198.33495,2000-08-06 11:41:10
14.246691,197.32289,2000-08-06 11:50:10
14.949976,197.82855,2000-08-06 11:50:10
14.51642,197.95558,2000-08-06 11:50:10
14.36133,198.12901,2000-08-06 11:50:10
14.02972,197.809,2000-08-06 11:50:10
13.98442,197.76877,2000-08-06 11:51:10
14.262894,197.75015,2000-08-06 11:51:10
14.437258,197.98337,2000-08-06 11:51:10
14.604753,198.11147,2000-08-06 12:00:10
14.223841,197.62637,2000-08-06 12:00:10
14.407841,198.7977,2000-08-06 12:00:10
14.4211,198.31267,2000-08-06 12:00:10
14.431147,198.20126,2000-08-06 12:00:10
14.581037,197.8725,2000-08-06 12:01:10
14.30232,197.4873,2000-08-06 12:01:10
14.563965,198.39622,2000-08-06 12:01:10
14.215281,197.72668,2000-08-06 12:10:10
14.381743,197.59254,2000-08-06 12:10:10
14.094933,197.58597,2000-08-06 12:10:10
14.4838085,198.81168,2000-08-06 12:10:10
14.26186,198.31918,2000-08-06 12:10:10
14.307753,198.39754,2000-08-06 12:11:10
14.26748,198.21616,2000-08-06 12:11:10
14.455614,198.20041,2000-08-06 12:11:10
14.3532,198.78242,2000-08-06 12:20:10
14.324017,197.6965,2000-08-06 12:20:10
14.528681,197.84999,2000-08-06 12:20:10
14.242946,197.74455,2000-08-06 12:20:10
14.396263,197.93697,2000-08-06 12:20:10
14.500043,198.66231,2000-08-06 12:21:10
14.419677,198.03067,2000-08-06 12:21:10
14.358976,197.81326,2000-08-06 12:21:10
14.237367,198.13974,2000-08-06 12:30:10
14.133678,198.48473,2000-08-06 12:30:10
13.958149,197.90427,2000-08-06 12:30:10
13.938068,198.17085,2000-08-06 12:30:10
13.89308,198.22986,2000-08-06 12:30:10
14.255463,198.05049,2000-08-06 12:31:10
14.25596,197.9457,2000-08-06 12:31:10
14.237972,198.46713,2000-08-06 12:31:10
14.274782,198.11284,2000-08-06 12:40:10
14.176319,198.47311,2000-08-06 12:40:10
14.152621,198.27011,2000-08-06 12:40:10
14.477833,198.30167,2000-08-06 12:40:10
14.521577,198.6936,2000-08-06 12:40:10
14.654406,197.85931,2000-08-06 12:41:10
14.515553,197.95975,2000-08-06 12:41:10
14.443684,197.95428,2000-08-06 12:41:10
14.418038,198.24484,2000-08-06 12:50:10
14.306644,198.06654,2000-08-06 12:50:10
14.652704,198.14018,2000-08-06 12:50:10
14.22753,198.35077,2000-08-06 12:50:10
14.495637,197.94695,2000-08-06 12:50:10
14.177797,198.2565,2000-08-06 12:51:10
14.124563,198.42848,2000-08-06 12:51:10
14.437513,198.73038,2000-08-06 12:51:10
14.246798,198.4527,2000-08-06 13:00:10
13.960571,198.62285,2000-08-06 13:00:10
14.444033,198.16347,2000-08-06 13:00:10
13.846493,198.4502,2000-08-06 13:00:10
14.0993,198.96356,2000-08-06 13:00:10
14.280474,198.30196,2000-08-06 13:01:10
14.134136,198.48204,2000-08-06 13:01:10
13.884022,198.13127,2000-08-06 13:01:10
14.063535,198.54855,2000-08-06 13:10:10
13.968071,197.93044,2000-08-06 13:10:10
14.046485,199.09297,2000-08-06 13:10:10
13.973825,198.59279,2000-08-06 13:10:10
13.999878,197.87946,2000-08-06 13:10:10
14.141859,198.39214,2000-08-06 13:11:10
14.158978,198.29836,2000-08-06 13:11:10
13.9355545,198.12817,2000-08-06 13:11:10
13.879608,198.4789,2000-08-06 13:20:10
13.95491,198.61267,2000-08-06 13:20:10
13.852288,197.94653,2000-08-06 13:20:10
14.138045,198.16382,2000-08-06 13:20:10
13.965364,198.68823,2000-08-06 13:20:10
14.231467,198.63405,2000-08-06 13:21:10
14.1392565,198.09818,2000-08-06 13:21:10
14.430772,198.45233,2000-08-06 13:21:10
14.014379,197.95154,2000-08-06 13:30:10
14.109308,198.59055,2000-08-06 13:30:10
14.50319,198.47958,2000-08-06 13:30:10
14.162823,198.43594,2000-08-06 13:30:10
14.152496,198.51355,2000-08-06 13:30:10
14.371145,197.9,2000-08-06 13:31:10
13.876318,198.1266,2000-08-06 13:31:10
14.245299,198.95245,2000-08-06 13:31:10
14.136076,198.58987,2000-08-06 13:40:10
14.070658,198.1494,2000-08-06 13:40:10
14.08895,198.26744,2000-08-06 13:40:10
13.986559,198.40948,2000-08-06 13:40:10
14.147248,198.47148,2000-08-06 13:40:10
14.004223,198.13663,2000-08-06 13:41:10
13.729845,198.88162,2000-08-06 13:41:10
13.742664,198.41832,2000-08-06 13:41:10
13.933178,198.51361,2000-08-06 13:50:10
13.647396,198.55902,2000-08-06 13:50:10
13.969261,198.51782,2000-08-06 13:50:10
14.045578,198.6221,2000-08-06 13:50:10
13.628785,198.54161,2000-08-06 13:50:10
13.716488,198.65892,2000-08-06 13:51:10
13.654985,198.317,2000-08-06 13:51:10
13.613487,198.72495,2000-08-06 13:51:10
13.897499,198.5771,2000-08-06 14:00:10
13.701565,198.9957,2000-08-06 14:00:10
13.535244,198.81006,2000-08-06 14:00:10
13.382069,198.6917,2000-08-06 14:00:10
13.609089,199.0262,2000-08-06 14:00:10
13.409662,198.21022,2000-08-06 14:01:10
13.606119,198.773,2000-08-06 14:01:10
13.856234,198.93329,2000-08-06 14:01:10
13.742692,198.56201,2000-08-06 14:10:10
13.596756,198.48584,2000-08-06 14:10:10
13.544472,198.64603,2000-08-06 14:10:10
13.6383705,198.78043,2000-08-06 14:10:10
13.69104,198.4292,2000-08-06 14:10:10
13.294607,198.37814,2000-08-06 14:11:10
13.505541,198.7818,2000-08-06 14:11:10
13.230095,198.84906,2000-08-06 14:11:10
13.012808,198.08047,2000-08-06 14:20:10
13.825444,198.40697,2000-08-06 14:20:10
13.409293,198.35706,2000-08-06 14:20:10
13.425719,198.7504,2000-08-06 14:20:10
14.086171,198.36066,2000-08-06 14:20:10
13.961857,198.03912,2000-08-06 14:21:10
13.491196,198.35123,2000-08-06 14:21:10
13.568924,198.25485,2000-08-06 14:21:10
13.274935,198.73715,2000-08-06 14:30:10
13.908842,198.37793,2000-08-06 14:30:10
13.480027,198.59576,2000-08-06 14:30:10
13.897273,198.82901,2000-08-06 14:30:10
13.296547,198.56679,2000-08-06 14:30:10
13.574453,198.49728,2000-08-06 14:31:10
13.426191,198.85605,2000-08-06 14:31:10
13.288048,198.89339,2000-08-06 14:31:10
13.47154,198.81929,2000-08-06 14:40:10
13.286213,198.78581,2000-08-06 14:40:10
13.047625,198.35619,2000-08-06 14:40:10
13.25663,199.00903,2000-08-06 14:40:10
13.346968,197.79036,2000-08-06 14:40:10
13.277185,198.56558,2000-08-06 14:41:10
13.257561,198.49405,2000-08-06 14:41:10
13.610709,198.93256,2000-08-06 14:41:10
13.329075,198.78842,2000-08-06 14:50:10
13.357392,198.37914,2000-08-06 14:50:10
13.289377,198.4262,2000-08-06 14:50:10
13.121445,198.54984,2000-08-06 14:50:10
13.131266,198.35815,2000-08-06 14:50:10
12.854572,198.38942,2000-08-06 14:51:10
13.158384,198.1918,2000-08-06 14:51:10
13.046543,198.73515,2000-08-06 14:51:10
13.230234,199.00615,2000-08-06 15:00:10
13.214022,198.5438,2000-08-06 15:00:10
13.029374,199.13867,2000-08-06 15:00:10
13.449114,198.63629,2000-08-06 15:00:10
13.590391,198.7204,2000-08-06 15:00:10
13.547878,198.36246,2000-08-06 15:01:10
13.361534,198.72765,2000-08-06 15:01:10
12.746666,198.98712,2000-08-06 15:01:10
13.059431,199.06447,2000-08-06 15:10:10
13.344716,197.95723,2000-08-06 15:10:10
12.957687,198.37282,2000-08-06 15:10:10
13.063816,198.75818,2000-08-06 15:10:10
13.110091,198.65819,2000-08-06 15:10:10
13.127218,198.97458,2000-08-06 15:11:10
13.067014,198.46481,2000-08-06 15:11:10
13.025908,198.59315,2000-08-06 15:11:10
13.208168,198.49191,2000-08-06 15:20:10
12.924822,198.51172,2000-08-06 15:20:10
13.018824,198.73105,2000-08-06 15:20:10
13.203082,198.93341,2000-08-06 15:20:10
13.231712,199.06711,2000-08-06 15:20:10
13.385818,198.69226,2000-08-06 15:21:10
13.3134365,198.9946,2000-08-06 15:21:10
13.218197,198.17764,2000-08-06 15:21:10
13.195505,198.82062,2000-08-06 15:30:10
13.325556,198.93604,2000-08-06 15:30:10
12.751837,198.93619,2000-08-06 15:30:10
12.974786,199.17654,2000-08-06 15:30:10
12.762764,199.53659,2000-08-06 15:30:10
13.2949915,198.64499,2000-08-06 15:31:10
12.742721,198.49504,2000-08-06 15:31:10
12.628198,199.02078,2000-08-06 15:31:10
12.382191,198.78325,2000-08-06 15:40:10
12.557625,199.44592,2000-08-06 15:40:10
12.935328,199.1557,2000-08-06 15:40:10
12.844518,198.97337,2000-08-06 15:40:10
12.71778,198.50847,2000-08-06 15:40:10
12.828572,199.01605,2000-08-06 15:41:10
12.7371,198.49591,2000-08-06 15:41:10
12.696646,198.94566,2000-08-06 15:41:10
12.713379,198.34914,2000-08-06 15:50:10
12.899277,198.49405,2000-08-06 15:50:10
13.08005,198.84724,2000-08-06 15:50:10
12.840284,199.04251,2000-08-06 15:50:10
12.888022,199.48529,2000-08-06 15:50:10
12.7481,198.46356,2000-08-06 15:51:10
12.734459,199.3893,2000-08-06 15:51:10
12.247877,198.24081,2000-08-06 15:51:10
12.516116,198.92085,2000-08-06 16:00:10
12.507517,198.61362,2000-08-06 16:00:10
12.602633,199.02208,2000-08-06 16:00:10
12.454577,199.31342,2000-08-06 16:00:10
12.867489,199.26337,2000-08-06 16:00:10
12.8125725,198.64612,2000-08-06 16:01:10
12.834658,198.86072,2000-08-06 16:01:10
12.668371,198.70169,2000-08-06 16:01:10
12.681081,199.21692,2000-08-06 16:10:10
13.086725,198.85907,2000-08-06 16:10:10
12.514759,198.56796,2000-08-06 16:10:10
12.517694,199.31673,2000-08-06 16:10:10
12.846468,199.13277,2000-08-06 16:10:10
12.832988,199.37596,2000-08-06 16:11:10
13.112112,199.29715,2000-08-06 16:11:10
12.782836,199.22858,2000-08-06 16:11:10
12.8476715,199.44106,2000-08-06 16:20:10
13.213261,199.19557,2000-08-06 16:20:10
12.617495,199.22064,2000-08-06 16:20:10
12.767849,198.91652,2000-08-06 16:20:10
12.882358,198.86014,2000-08-06 16:20:10
12.676376,199.03836,2000-08-06 16:21:10
12.599698,199.83376,2000-08-06 16:21:10
12.571395,199.28627,2000-08-06 16:21:10
12.651123,198.78958,2000-08-06 16:30:10
12.571343,199.20667,2000-08-06 16:30:10
12.587622,199.11111,2000-08-06 16:30:10
12.325196,198.87883,2000-08-06 16:30:10
12.456633,199.31421,2000-08-06 16:30:10
12.30489,199.08313,2000-08-06 16:31:10
12.273796,198.96283,2000-08-06 16:31:10
12.186327,199.30006,2000-08-06 16:31:10
12.174625,199.55844,2000-08-06 16:40:10
11.773955,198.87347,2000-08-06 16:40:10
12.132655,198.86774,2000-08-06 16:40:10
12.146217,199.60129,2000-08-06 16:40:10
12.215943,199.28264,2000-08-06 16:40:10
11.477314,199.08087,2000-08-06 16:41:10
12.366169,199.63138,2000-08-06 16:41:10
11.805561,198.97827,2000-08-06 16:41:10
12.0173645,198.99951,2000-08-06 16:50:10
12.070343,199.14642,2000-08-06 16:50:10
12.057291,199.2085,2000-08-06 16:50:10
12.090595,198.74127,2000-08-06 16:50:10
12.217987,199.6995,2000-08-06 16:50:10
12.472931,199.31284,2000-08-06 16:51:10
12.424965,199.37402,2000-08-06 16:51:10
12.41083,199.04153,2000-08-06 16:51:10
12.465878,199.74382,2000-08-06 17:00:10
12.300708,199.04681,2000-08-06 17:00:10
12.453697,199.82571,2000-08-06 17:00:10
12.355576,199.02988,2000-08-06 17:00:10
12.241287,199.2232,2000-08-06 17:00:10
12.287389,199.52,2000-08-06 17:01:10
12.155161,199.12125,2000-08-06 17:01:10
12.075408,199.12927,2000-08-06 17:01:10
12.099585,199.4719,2000-08-06 17:10:10
11.762426,198.92346,2000-08-06 17:10:10
12.146096,199.11244,2000-08-06 17:10:10
12.335187,199.4331,2000-08-06 17:10:10
11.998376,199.04564,2000-08-06 17:10:10
12.081663,199.43378,2000-08-06 17:11:10
12.184475,199.33463,2000-08-06 17:11:10
11.881281,199.85216,2000-08-06 17:11:10
12.078206,199.55249,2000-08-06 17:20:10
12.127678,199.59596,2000-08-06 17:20:10
12.009281,199.51062,2000-08-06 17:20:10
12.207818,199.48132,2000-08-06 17:20:10
12.1136265,199.81168,2000-08-06 17:20:10
12.136791,199.3957,2000-08-06 17:21:10
12.139893,199.72095,2000-08-06 17:21:10
12.075454,199.39273,2000-08-06 17:21:10
12.462822,198.97423,2000-08-06 17:30:10
12.40391,199.33438,2000-08-06 17:30:10
12.669652,199.43608,2000-08-06 17:30:10
12.054265,199.13045,2000-08-06 17:30:10
12.246887,199.42587,2000-08-06 17:30:10
12.378496,199.55333,2000-08-06 17:31:10
12.779609,199.43236,2000-08-06 17:31:10
12.549314,198.85027,2000-08-06 17:31:10
12.461473,199.10965,2000-08-06 17:40:10
12.068781,200.09805,2000-08-06 17:40:10
12.608616,200.0794,2000-08-06 17:40:10
12.375933,199.48486,2000-08-06 17:40:10
12.442719,199.04984,2000-08-06 17:40:10
12.5048685,199.0654,2000-08-06 17:41:10
12.27567,199.313,2000-08-06 17:41:10
12.719276,199.30087,2000-08-06 17:41:10
12.525912,199.45834,2000-08-06 17:50:10
12.514092,199.68066,2000-08-06 17:50:10
12.590137,199.83224,2000-08-06 17:50:10
12.679679,199.48473,2000-08-06 17:50:10
12.492178,198.88873,2000-08-06 17:50:10
12.63268,199.00313,2000-08-06 17:51:10
12.577101,199.64551,2000-08-06 17:51:10
12.536379,199.7223,2000-08-06 17:51:10
12.576413,199.78195,2000-08-06 18:00:10
12.657291,199.24844,2000-08-06 18:00:10
13.010983,199.56049,2000-08-06 18:00:10
12.31868,199.88828,2000-08-06 18:00:10
12.246571,200.24866,2000-08-06 18:00:10
12.605637,199.59793,2000-08-06 18:01:10
12.953854,199.94766,2000-08-06 18:01:10
12.692678,199.8471,2000-08-06 18:01:10
12.785287,199.74426,2000-08-06 18:10:10
12.760436,199.73512,2000-08-06 18:10:10
12.999359,199.77106,2000-08-06 18:10:10
13.130861,199.84038,2000-08-06 18:10:10
13.227416,199.7936,2000-08-06 18:10:10
13.163425,199.1581,2000-08-06 18:11:10
13.033923,199.89127,2000-08-06 18:11:10
13.2853775,199.76413,2000-08-06 18:11:10
12.923293,200.22011,2000-08-06 18:20:10
13.280735,199.76324,2000-08-06 18:20:10
13.030238,199.75952,2000-08-06 18:20:10
13.145466,199.53546,2000-08-06 18:20:10
13.22979,199.50084,2000-08-06 18:20:10
13.277582,199.42027,2000-08-06 18:21:10
13.22913,199.99686,2000-08-06 18:21:10
13.108779,199.68924,2000-08-06 18:21:10
13.039183,199.36111,2000-08-06 18:30:10
13.314848,199.44008,2000-08-06 18:30:10
13.431616,199.55133,2000-08-06 18:30:10
13.273123,199.5342,2000-08-06 18:30:10
13.437359,199.99379,2000-08-06 18:30:10
13.2664585,200.07712,2000-08-06 18:31:10
13.64952,200.32135,2000-08-06 18:31:10
13.828004,199.60434,2000-08-06 18:31:10
13.776051,199.80598,2000-08-06 18:40:10
13.693113,200.02525,2000-08-06 18:40:10
13.556068,200.36873,2000-08-06 18:40:10
13.596451,200.39085,2000-08-06 18:40:10
13.48937,199.57108,2000-08-06 18:40:10
13.464632,199.78928,2000-08-06 18:41:10
13.87014,199.89641,2000-08-06 18:41:10
13.835115,200.3055,2000-08-06 18:41:10
13.96109,199.75983,2000-08-06 18:50:10
14.019596,199.87709,2000-08-06 18:50:10
14.084326,199.27042,2000-08-06 18:50:10
13.89464,200.10352,2000-08-06 18:50:10
13.747453,200.03505,2000-08-06 18:50:10
14.1456375,199.68379,2000-08-06 18:51:10
14.391361,199.82,2000-08-06 18:51:10
14.185762,199.91248,2000-08-06 18:51:10
14.313361,199.39148,2000-08-06 19:00:10
14.141027,200.00699,2000-08-06 19:00:10
14.362499,199.93405,2000-08-06 19:00:10
14.321009,199.76332,2000-08-06 19:00:10
14.384245,199.8233,2000-08-06 19:00:10
14.358942,199.85837,2000-08-06 19:01:10
14.320166,199.85345,2000-08-06 19:01:10
14.646602,200.30118,2000-08-06 19:01:10
14.236915,199.80342,2000-08-06 19:10:10
14.696669,200.18568,2000-08-06 19:10:10
14.406158,199.59933,2000-08-06 19:10:10
14.312543,200.20055,2000-08-06 19:10:10
13.9814205,200.0568,2000-08-06 19:10:10
14.358511,199.74915,2000-08-06 19:11:10
14.351244,199.85309,2000-08-06 19:11:10
14.4943905,199.92801,2000-08-06 19:11:10
14.278708,199.51929,2000-08-06 19:20:10
14.174667,200.39645,2000-08-06 19:20:10
14.264438,199.96506,2000-08-06 19:20:10
14.3842125,199.81396,2000-08-06 19:20:10
14.484591,200.47693,2000-08-06 19:20:10
14.6068,200.07938,2000-08-06 19:21:10
14.655573,200.27591,2000-08-06 19:21:10
14.685438,199.54663,2000-08-06 19:21:10
14.873489,200.48218,2000-08-06 19:30:10
14.76106,200.84567,2000-08-06 19:30:10
